date,amount,merchant,category,type,bank,day_of_week,hour,time_category,period_code,period_range
2025-04-09 20:51:00,17000.0,오와케이크 성산여대점,카페/음료,일시불,신한,2.0,20.0,evening,2025-W14,2025-04-07/2025-04-13
2025-04-09 16:45:00,6900.0,오와케이크 성산여대점,카페/음료,일시불,신한,2.0,16.0,afternoon,2025-W14,2025-04-07/2025-04-13
2025-04-08 21:15:00,12000.0,성신전자담배,기타,일시불,신한,1.0,21.0,evening,2025-W14,2025-04-07/2025-04-13
2025-04-08 21:08:00,16300.0,씨제이올리브영(주)돈암점,쇼핑/의류,일시불,신한,1.0,21.0,evening,2025-W14,2025-04-07/2025-04-13
2025-04-08 15:00:00,26000.0,오프타임,쇼핑/의류,일시불,신한,1.0,15.0,afternoon,2025-W14,2025-04-07/2025-04-13
2025-04-08 14:48:00,67915.0,주식회사 무신사페이먼츠(MU,쇼핑/의류,일시불,신한,1.0,14.0,afternoon,2025-W14,2025-04-07/2025-04-13
2025-04-08 14:45:00,9500.0,하우 투 (how to),카페/음료,일시불,신한,1.0,14.0,afternoon,2025-W14,2025-04-07/2025-04-13
2025-04-08 14:02:00,13110.0,샹츠마라 성신여대점,식사/외식,일시불,신한,1.0,14.0,afternoon,2025-W14,2025-04-07/2025-04-13
2025-04-08 13:57:00,8000.0,네일도 예쁜너,기타,일시불,신한,1.0,13.0,afternoon,2025-W14,2025-04-07/2025-04-13
2025-04-06 21:35:00,7000.0,주식회사 에이피알,기타,일시불,신한,6.0,21.0,evening,2025-W14,2025-03-31/2025-04-06
2025-04-06 20:08:00,44000.0,비밀의 화원,식사/외식,일시불,신한,6.0,20.0,evening,2025-W14,2025-03-31/2025-04-06
2025-04-06 19:16:00,13000.0,가비아노,기타,일시불,신한,6.0,19.0,evening,2025-W14,2025-03-31/2025-04-06
2025-04-05 13:38:00,6000.0,주식회사 서북,기타,일시불,신한,5.0,13.0,afternoon,2025-W13,2025-03-31/2025-04-06
2025-04-03 14:32:00,2300.0,매머드익스프레스성신여대점,카페/음료,일시불,신한,3.0,14.0,afternoon,2025-W13,2025-03-31/2025-04-06
2025-04-03 14:10:00,6200.0,알촌성신여대점,식사/외식,일시불,신한,3.0,14.0,afternoon,2025-W13,2025-03-31/2025-04-06
2025-04-03 14:04:00,5000.0,주식회사 서북,기타,일시불,신한,3.0,14.0,afternoon,2025-W13,2025-03-31/2025-04-06
2025-04-03 14:01:00,38000.0,윙크 성신여대점,기타,일시불,신한,3.0,14.0,afternoon,2025-W13,2025-03-31/2025-04-06
2025-04-02 19:47:00,6344.0,Amazon_AWS,구독/정기결제,일시불,신한,2.0,19.0,evening,2025-W13,2025-03-31/2025-04-06
2025-04-02 12:42:00,2400.0,매머드익스프레스성신여대점,카페/음료,일시불,신한,2.0,12.0,afternoon,2025-W13,2025-03-31/2025-04-06
2025-04-01 23:03:00,6500.0,씨유 성북명랑점,쇼핑/의류,일시불,신한,1.0,23.0,evening,2025-W13,2025-03-31/2025-04-06
2025-03-31 19:20:00,35390.0,(주)대서양식자재마트(DSY MART),쇼핑/의류,일시불,신한,0.0,19.0,evening,2025-W13,2025-03-31/2025-04-06
